rainfall_mm,cumulative_rainfall_mm,elevation_m,slope_deg,drainage_capacity,river_discharge_m3s,water_level_m,population_density,historical_flood,flood_control_infrastructure,urban,soil_type,flood_occurred
24.726942137532777,35.198028907132866,91.71110630698718,3.108261650203773,0.44728085226989667,137.83129308436702,0.28971760773460975,216.29281685939105,0,0,1,silt,0
45.784549376040744,80.8451551972862,158.7536188241144,8.37375805879487,0.7681541207040858,543.9589594108135,2.3761357293657133,130.68293570348015,0,1,1,loam,0
2.1925876492990914,61.31433530920561,102.78967797118571,2.0024966393240855,0.2689693903228675,217.43722847038032,2.5322604328111167,595.6899478351914,0,0,1,loam,0
62.03658425974616,111.40200461653674,105.79119613270016,11.176234644185904,0.19950132502074225,467.30156260030594,2.807866942309069,237.82530022088278,0,1,1,peat,1
14.589162708494696,15.256654982958718,144.28255996496924,5.166871096381595,0.023274736114243244,165.1895189999024,0.3584501001140947,255.1777379458387,0,1,0,sandy,0
41.34697401871631,28.741504008499277,177.07993422389785,8.77090189271709,0.5562395810890532,145.6626669960336,0.4409138709519138,753.657594278659,0,1,1,peat,0
37.39863771239812,36.71757685568289,207.12989865415796,10.814914790296683,0.516271158510402,98.10476661600049,2.0412468032638165,94.60641001011271,1,0,1,peat,0
84.24468030144344,84.26031394660696,23.664526515012163,0.41563093578049604,0.6525979386808701,217.766649817067,1.7345065680409286,59.04009815240124,0,1,1,loam,1
50.21180014840658,52.36457938805159,25.15363027807263,5.161494559145705,0.11108259624214312,176.66715834430872,0.9721839373342078,751.6767835310046,1,1,1,silt,0
37.19082970402876,72.43137736776609,180.83026974273687,2.5416158836622715,0.49124481119895114,80.74840810805489,2.8464211072587857,130.2375021414392,0,1,1,clay,0
64.92283552250296,67.36756445469953,111.11455870697534,2.162603909781647,0.28609762595762667,71.27008678354132,0.22982411330923602,154.84204129166116,0,1,1,loam,0
93.26158962005972,109.48595569359978,154.9470281946864,8.467035464496302,0.35655340311645467,277.6173396748939,3.972275168212273,318.2673247951223,0,1,1,clay,1
3.221638287419664,13.37339211881389,18.350572895592666,10.736804077700217,0.7330892479546152,16.149354885992548,0.7011566734258476,632.6629601611513,0,1,1,silt,0
25.88197846762531,52.4212496523015,235.51943959304958,3.4112449138955716,0.20324607810326667,334.80656494272444,0.5520432280106933,423.2195645922566,1,1,1,sandy,0
115.58357965643785,86.01668562856845,116.47540953193031,8.599122000456306,0.14205079910349694,96.0570711251745,1.5681201796446786,700.4549792274943,0,1,1,loam,1
152.05306288028254,118.76376960195276,9.694493339559546,3.6632614815114795,0.43738516722124365,96.64168043286985,2.514816930983676,57.02205400488108,1,0,1,peat,1
22.059374386540984,34.944834444333196,175.22491747094648,0.6533868920969923,0.41010002338438456,153.81436807006767,1.151851972294283,186.76686768206338,1,0,1,sandy,0
75.58524092506657,62.12908127346316,23.56879873061482,8.417100232946767,0.5592648809141393,46.4811774698142,1.8658661408507609,347.6432281327475,0,0,0,loam,0
22.00868240976314,72.19098257615268,4.825100320302256,10.932657306588023,0.29646064058416344,44.585355882315056,1.9504549374284927,310.222064572531,0,1,1,loam,0
17.175586322012997,21.819396296104628,231.78998367030582,11.941692234771319,0.11269388247686984,162.39977682268287,0.9428787932550917,1256.6639125036515,0,1,1,clay,0
38.28057894619176,30.07285890217709,127.32971037834517,1.4783866793842724,0.559330643143513,70.72688047804672,3.3951428934555463,363.40705246636566,0,0,1,clay,0
81.53308303478546,62.275237407254565,194.60355735257423,5.120157637967701,0.19795997747020944,70.66684516504952,0.957221547841304,153.6691159915357,1,1,1,silt,0
34.79027193561763,57.41140152358492,201.3709031859817,10.580348125073742,0.28449677210291646,22.124813508281523,3.797816739753329,1249.9620212770574,1,1,1,loam,0
80.81640651769264,79.96566229476623,20.564739261535543,6.516141674279262,0.7582893590425647,146.69953912242218,3.320784988864533,1491.172099343995,0,0,1,loam,1
85.84522713791532,69.18834766102808,67.80376589860185,5.879981912939331,0.3486890040361573,258.2244977604995,1.0877687473568525,258.4505982749691,0,1,0,peat,0
29.068140468831082,33.23323713694955,75.60774138581672,7.144757237950191,0.40572614064591483,199.38623750119484,1.1760305621305474,189.34515900075425,1,0,1,peat,0
28.41025946580268,53.61782247360122,30.139911044638286,11.26851283836982,0.0593225740191301,26.935693718099472,3.5642876074271297,739.167967782407,0,1,0,silt,1
35.49425576827055,101.97586236485422,57.78272963592288,10.569460773129311,0.7841883508899896,312.46389657071023,2.2203531476192975,617.1455432713152,0,1,1,sandy,0
42.470404303623056,29.576724553465905,201.16512593052866,8.036171654396592,0.007508455557978522,99.33803856079109,0.7178144336240608,130.7592570618157,0,1,1,loam,0
38.828769304306306,65.18179976330882,68.64588438512453,1.3773810908241748,0.912264144160466,92.97710328303877,1.8656953181425346,254.1136324268044,0,1,1,peat,0
45.357602162910425,73.84999761972028,91.46213538726772,9.768078474476667,0.4618445128840364,167.52830639150997,0.4605011936877812,968.575673719314,1,1,0,clay,0
30.737842097170745,38.920690379902425,136.71694900302865,2.5892937055425715,0.358575430089361,88.30631563105287,3.11846863909168,136.19344007481732,0,0,1,peat,0
15.805675487451092,48.12091727644159,171.97655591546618,10.96006982478009,0.2652823405085576,222.28436877995125,0.24549762166498512,188.93493330716436,1,0,0,loam,0
133.0294156346063,156.26071623986763,43.16033001238953,2.324325034929441,0.11703008497367906,88.27849916423965,1.0144801648760988,115.38211371623011,0,1,0,silt,1
25.861309023828806,57.716791249212235,27.490606214930352,7.434061584713951,0.7242991613977973,56.77171344766096,0.2165563810003066,33.89295778047681,1,0,0,clay,0
9.321281415991885,115.18879255442401,83.3005767086897,11.8617434172555,0.7671275028372524,163.19177267761034,1.6999207776372138,394.26700841133504,1,1,1,sandy,0
68.37400812451641,61.832893637501925,82.09006629091294,3.179338884670056,0.266116886364104,122.92052984461517,0.7297789748455084,102.32455472992436,1,0,0,clay,0
18.474256109489968,22.568291302931666,96.3079115234445,8.766731063759122,0.6307276669164198,21.856701951283455,0.05509607932737248,313.8557561902825,0,0,0,silt,0
63.845355385804545,127.97388787415534,146.8132305287922,6.664338498932947,0.04916906832089207,52.363118773576815,2.9831463616276848,1062.7101702089146,0,0,1,clay,0
24.95200920500306,73.37325600788733,176.81829852886628,4.985780980319732,0.6696764746279152,426.36300772427256,1.4503261883763212,204.63322075095363,1,0,1,loam,0
149.45527637349258,146.50942015611304,191.66157285796487,6.1600793632273545,0.7087960351964053,119.14792516443798,2.221451075592292,281.39523508914425,0,1,1,clay,1
102.91629064599277,83.29747909421164,28.400539421937072,7.317241405185349,0.9993457515923284,100.25803775155424,2.759846945840949,173.2027263111828,1,1,1,clay,1
36.69025279600628,31.761091849271374,28.297813688880236,2.0132025151356974,0.7556699922362967,65.94918338208322,3.505565011082237,680.0922492698231,0,0,0,loam,0
59.678113402201404,83.85218565800062,198.30819397066725,10.045590395680799,0.267117338467451,142.83084333347296,3.3283866017147887,356.8247691399428,0,1,1,sandy,0
51.680435072134706,54.43608807292369,8.411453424649274,9.046374849225987,0.3254335329583775,159.97844704905677,0.5907114285439601,265.90296011563055,0,1,0,clay,0
24.230079196177666,54.68294766518159,214.50766648713986,2.997018126226291,0.91416300857354,68.6938785658331,3.732079519091764,964.8022845355885,0,1,1,loam,0
66.7354656304889,109.27556371795495,210.8744518178242,4.327083548835862,0.12338474376962416,146.24684829668482,3.8160840348662397,77.3879493755991,1,0,1,clay,1
45.092725021263206,55.55124306248399,243.97704055730713,3.9213386057136264,0.16264621973785742,374.0357053558308,1.4502318077732297,843.4792328547227,0,1,0,sandy,0
49.697745783974206,76.5016773669156,97.0397190078113,0.4995165453822106,0.6500418304176419,47.76695914327157,2.1610898412639012,702.6570330845848,0,1,0,silt,0
63.069385376907896,81.5462466918584,138.03207427876995,11.755189002091265,0.4857022643700235,103.77127372819287,0.4237862371705008,653.138432584038,1,0,0,sandy,0
39.609925393694624,82.57457823350377,2.6961217760991807,0.6300125083075774,0.618085696106675,168.68336121488537,2.483534635485719,1055.8073864828514,0,1,1,loam,0
21.79371328417922,33.35183453550788,162.34633934302767,6.62368069159405,0.4431193085877313,426.9315205715254,2.636897951115893,183.43071868744903,0,1,0,silt,0
59.68258989156376,52.794209132269785,231.89899219552495,11.505491365326701,0.66534805581103,377.41031807150586,3.0094559463190813,53.764713211430724,0,1,0,silt,0
70.71149548989821,76.75726816166363,36.620676883180266,10.634353198983204,0.285073565270171,69.11504006454406,2.377337673353504,351.3952839233058,0,1,0,sandy,0
70.95624017884876,55.590810460312255,114.82305402623919,6.966494684017697,0.21362338297234806,179.54805029615275,2.201423379898894,668.8296895288853,0,0,1,clay,0
71.97097038330415,94.99029353015472,75.89223093008621,5.38812568068436,0.5506583596903711,418.1282313188337,2.087782952522795,138.23706088688684,0,1,1,clay,1
54.62415024991162,175.87147401117608,13.88890354733613,3.5083533392827473,0.9768290519676097,89.56970007356574,3.8157466401947966,152.806353291716,0,1,1,clay,1
9.8592613999697,24.844870023195455,1.286502740276113,2.315422404893657,0.8512643150036002,189.60384621007387,2.988120119110087,107.61386103909409,0,0,1,loam,0
153.76807302263745,138.28889911417693,29.393352227145396,8.337560721458853,0.8654505858812696,309.26637028191897,1.5095156298916623,194.07643600446406,0,1,1,clay,1
70.3643263789202,122.83648309841936,92.27891955795647,10.71799102669445,0.8560633748674629,147.9791497542259,3.3125430922548675,128.17277707176123,1,1,1,sandy,1
32.091952628791596,39.176217468282985,167.624078506812,6.416687277016943,0.061985822872756335,377.76633358427324,1.7600033264478658,279.6112483968468,1,0,1,loam,0
77.40998272988065,65.18389927745773,111.3742817144677,10.421828955328543,0.10041041570056652,86.31339510667195,1.5559007279990849,213.34375342971745,0,0,1,loam,0
16.723070698362505,90.0625461613555,28.442279904862893,0.661239660668632,0.227071328450138,144.35955639139289,1.5356853453089028,372.05197876333114,0,0,1,sandy,0
64.11893028402301,59.033446723727394,179.59828009913286,1.5898357090076867,0.41598318543265445,22.36306755403875,1.3104773239784624,142.77917810543087,0,1,1,loam,0
34.65696649290072,61.04702564516174,244.01084541257433,2.6578105593001,0.18687550705753786,23.89742508364604,2.63517423217235,484.6088992680081,1,1,1,loam,0
17.542758474656768,53.843024394444164,183.1640875481811,3.344347354092847,0.1909852901719118,132.3155062831434,1.42457869211424,426.2931002442515,0,1,0,loam,0
17.294289467954126,40.98041927796517,212.50270798238986,2.5600099023304677,0.6487820567067619,26.95504842266175,0.8904974848690843,170.02310015880914,0,0,1,loam,0
57.480679044261066,49.12137110652751,99.72506695691813,7.901844084149437,0.8438702488947712,441.2961835613255,2.6290771247439895,253.44633331623066,0,0,1,loam,0
62.24901665356033,122.85261735936771,209.54984041603402,4.498654554065041,0.9007707849082599,197.95618603011744,1.9481740765676734,400.44361038089806,0,1,1,loam,0
20.627529864831857,21.98364722844612,200.77446405495556,0.13446459874698985,0.23046134767952298,64.8878568959964,0.38507336392400227,149.7184642446327,1,0,0,loam,0
35.02509220260467,83.39846618760923,75.92493680624166,0.29640771567266627,0.12929873965573568,180.200359325899,3.794615686876038,543.1402703875086,0,1,1,clay,1
53.62957073450873,47.44346301221162,121.2067615543746,9.139774510845681,0.9121829147816213,125.14547122047175,1.954000248159005,49.5432223293283,0,0,1,loam,0
28.60284458355249,52.68241964046389,151.07745958231615,11.86864251506375,0.9300504654960453,122.23182952769054,0.1838560370001865,1233.9989139390061,0,0,1,silt,0
137.6072564042636,157.0686280162736,190.1169321435234,3.4135033885052883,0.3289603483128375,86.16939301058721,1.8165835155354713,139.42549943439965,0,1,1,clay,1
57.977178804773764,49.51668206843467,244.1438932940928,8.330244089726344,0.9395224430085362,129.41185381811496,1.2563148820654062,539.9449560660114,0,0,1,silt,0
39.682110276095706,60.53201267560861,149.97456785381115,1.877984088782256,0.2489807996349387,219.14174423351383,3.986224511688444,595.2601102292501,1,1,1,loam,1
85.21028400065138,159.10791824275344,19.284327393625066,10.453800324389924,0.5331813626598237,132.47000207940485,1.2298568967657753,97.02969857100206,0,0,0,clay,0
61.32500555223321,62.79352563174966,172.64917257646894,1.421139883065021,0.8113907636184966,92.91448281291592,0.4631959435073387,653.2737429808788,0,1,1,peat,0
53.968269759641615,67.20396472078502,41.334843371866576,2.0841538087122915,0.9938497169062357,18.68994619356783,2.72004791065103,359.709167406668,0,1,0,silt,0
58.72147811633114,41.7701860749871,239.521056960595,6.92545101673554,0.5331873236299567,43.10368678469168,0.810850278013584,171.11696771851302,0,0,0,loam,0
71.55088104583862,57.70517631902384,241.12853507156598,10.133127486478584,0.42808254380101596,89.5089363570608,1.7105598655953398,170.45098976206478,1,1,1,clay,0
26.559631006249738,25.188689645863604,214.04655253410314,3.5697611663015625,0.24852070780721847,253.26376888105864,2.7090991746672946,322.0922932829793,0,1,0,loam,0
7.544704269385162,25.627739344182515,19.696409098047123,8.704692067628262,0.7005327877562776,197.51351601325962,1.059578966259362,125.68708530299321,0,0,1,clay,0
89.89284830091407,106.45756677059308,246.9237553588967,5.349100575001418,0.0739792658613746,219.0677643197518,0.8087496307287796,1138.2964197921967,1,0,0,loam,0
45.209442086035565,77.29319775368194,91.92997798912204,2.8571194491931555,0.3028322151961135,318.974225465411,1.2005717745178441,107.9991002779625,0,1,1,loam,0
30.57463850253299,40.028893222874224,182.19036578269933,9.606462214695645,0.7260719392403633,140.91767950454147,1.1143801205516928,560.689442984283,1,0,0,loam,0
21.716730721733096,50.19470357558413,105.05055699444374,7.846690221314586,0.4813081830005731,157.5752894162111,1.300402415029597,299.61525792172455,0,1,1,loam,0
19.436758096790975,82.33331172556726,128.0887947876963,2.8363273106797817,0.2901403183815642,53.86186532615541,1.2772088293784418,273.7916600692536,1,0,1,clay,0
48.68550821382553,63.12648590463894,50.199140810498335,9.206047080577926,0.12784607300998407,292.32860541689263,0.4125472733535678,412.2199665788541,0,1,1,clay,0
42.19128181716909,36.98496083152362,225.03399537584784,3.9814609842145976,0.9560011762596742,89.78335375683864,2.689071011860754,231.69691450007844,0,0,0,peat,0
85.93784466643007,71.57351120043813,173.09243101018157,1.4295070827313006,0.9664073954515668,94.56974168217923,0.9496421382999078,107.9798820748739,0,1,0,silt,0
63.264809116383915,203.06312356864294,143.7382989506137,0.19642939917767002,0.6202243377148812,169.11523475979877,0.10652483476537666,971.4228938999742,0,1,1,silt,1
70.72464623322357,72.23559931228483,48.12608232771484,8.694043709260932,0.3965483369064796,23.68965343255151,2.884284042585849,104.0310211506795,0,1,0,loam,0
83.05029878826376,88.81859754374646,102.56331996340806,1.345313079979181,0.47297576459761903,203.76750895672828,3.9983441975369547,147.72291525749642,0,1,1,silt,1
50.49899002178807,38.48801579820994,99.2943784367224,7.730484577585158,0.5017122916559781,211.41386936975977,2.3170178065552025,336.79290824468336,1,1,1,sandy,0
111.78607840102087,82.64741083337415,20.52936242332412,8.93088520137733,0.8729274878823703,172.48461077397735,1.416294051368101,2522.639089121923,0,1,0,silt,1
25.472358940639463,57.67829218125955,151.6005606605788,10.164496488237388,0.1632086394791077,142.55495862122186,3.695033797598573,959.3045498798691,0,0,0,peat,0
81.93237694015953,58.97175623423551,144.5286689432666,3.764837574443897,0.432937726881914,49.533731824243645,2.7187370792513676,24.50173110796922,0,0,1,sandy,0
7.436916808305993,40.207946830573334,142.19233160935565,7.528620897108137,0.6207480201999169,322.0858288866485,2.972473516712583,98.03994399126016,1,0,1,clay,0
7.843683217738234,53.834650974290795,112.8899654459409,9.79848974200024,0.19820473259328097,98.55581783420546,3.7340538314562917,822.0460930543237,0,0,0,sandy,0
16.33270078378553,34.23991280568484,52.74073195947718,3.2271338620768066,0.13524243902689426,19.21813261209313,2.477128116008576,130.93500411408206,1,0,1,loam,0
39.820864338015156,78.16979908860831,151.68444830038382,11.426851445297194,0.1856629546009697,51.53150683394721,2.4062865655837764,234.04044065324288,1,1,1,loam,0
6.604715340683167,53.85341760958959,124.17608033201563,2.481796132919506,0.03042682593083379,506.03258718733116,3.478650493492397,78.77051476820363,1,0,1,silt,1
38.863801394053034,54.21654390046415,153.01986162330508,9.261881759357173,0.6132526526489394,60.51119109137167,1.6978535293017307,541.9387944006224,0,0,1,loam,0
31.93792042046056,37.229168944091455,60.66026585247042,1.1496624674928069,0.9141153984411523,163.72775899903877,2.3597869015239046,123.196893369569,0,1,0,loam,0
145.2749322788443,103.30842862335285,108.3771312017674,11.63442511416644,0.09885655733437271,122.33023380762504,2.230241950915573,259.8033888026505,0,1,1,clay,1
12.770434581258822,26.766804551382965,205.68043882983028,8.123987624879243,0.6234604065642001,387.6942688077017,1.7201835423523821,318.8176944047872,0,0,1,peat,0
47.18788093442145,54.24988369363059,155.68239745420954,10.52687968399262,0.5268338186498744,209.5563249848006,2.181856353215638,3262.2296699386534,1,0,1,peat,0
62.29339904124084,66.09959692682233,6.514012540197623,7.562728019236151,0.4775686969144929,60.71493317438792,0.08450634602024243,87.53674275870175,0,0,1,silt,0
8.097498502757787,61.88231291589338,173.5761536144463,5.580075533159757,0.11894107722473346,99.07987328422509,3.5250620654809848,129.87911111710036,0,1,1,peat,0
106.99048753157398,91.21910699983647,195.74394136268342,4.983476415206781,0.16534592899575418,133.44554375822807,3.3855041904159733,507.53198805034583,0,1,1,sandy,1
69.66138487616176,68.37113617952308,55.56817489539989,0.6936206026250908,0.41957659301902905,83.7243475419635,3.363903768749235,255.89386238093283,0,1,1,loam,1
90.59203451316347,124.22393444018081,138.57382078591218,0.1771640476951274,0.25901888361001,304.68697833524413,2.125569528237029,1085.9151725520867,0,0,0,sandy,1
51.913651227638624,82.13692367136179,227.3466362507768,10.121260935341036,0.2785664613419304,87.30070064890157,3.8083037224961878,185.13765017075931,1,0,1,sandy,0
23.40662052392444,50.80046912529859,8.935318669024806,6.591838226197508,0.8898849658874445,194.2489707210466,2.8960823876877373,51.640607455373676,1,1,1,silt,0
11.538671078750566,46.1971737078725,196.79828964009278,2.9483514242734143,0.37979457644632886,72.79478173800071,1.3470390233421146,34.389198010145165,1,1,0,clay,0
73.91091082794595,82.77139632176315,200.028399943628,5.365003205140046,0.19805990480345026,398.7476964969406,0.14563208535731142,112.2040106363922,0,0,1,silt,0
30.759064058250864,83.84532359860142,221.99024533624808,10.245407952904563,0.08637908904506408,45.439700409049316,1.9363604197246786,129.01953353209782,1,1,1,sandy,0
5.540781604155612,7.340469398319133,237.83143890585785,10.385643585498524,0.24391635076909068,224.82973921952123,2.55328786728156,56.34053627954,0,1,1,loam,0
33.13029458094178,53.43291593590196,66.1039058455081,4.289274231509041,0.017949866138751047,82.7605088188611,0.040998325580674067,612.8235948763077,1,0,1,clay,0
41.980783329496965,66.06651441081716,67.21105040626962,4.2198900245722974,0.38372682471653263,497.5098295545865,0.7780618946250062,415.1226468063339,0,1,1,clay,0
99.4034964424711,116.1523554156316,191.56196409766736,11.173437268588401,0.5642741531199125,36.224539656820156,0.6657770724781402,198.7933620374546,0,0,1,clay,0
35.32536600304314,44.60204941352975,155.47197540380458,11.496198021171955,0.4255757673022511,71.90774254261191,1.8993031636455617,519.8504589790075,1,0,1,loam,0
42.223365079986614,32.17279878757667,50.015084283305036,7.365606771060487,0.5841475166829351,145.7202058660945,0.8454921590007118,537.2237766922141,1,1,0,loam,0
42.71927243032484,42.324990605705274,76.04874055393135,1.4855157179638778,0.21471084207057067,262.13211129322224,3.4491096892561157,331.447722984806,1,1,1,silt,1
80.67647893321654,81.47809632697881,164.30465658004044,8.062647779442905,0.07196599203893139,162.53106012290684,1.0830001571951322,395.2371801904787,0,1,1,loam,0
23.93348236507745,49.906512917495114,154.42191819501693,3.0289837268688644,0.4486444655130527,99.96577056664087,3.8942711529312106,144.79972019814394,1,1,1,sandy,0
56.70650365035212,67.3781028688372,207.93227219014597,11.397281110594172,0.8965130534518028,205.67757055248074,3.410260719598599,305.7119164112953,0,1,1,loam,0
28.631752037625965,23.33302887284613,100.02321475282442,5.984080242271108,0.2622937055904597,195.47826067117168,1.4525738935624042,566.8082350250324,0,0,0,silt,0
97.91330792129922,139.26863031364707,158.65758488647603,3.5673100728742186,0.19509104490676166,93.68139606125226,2.5947534396195118,32.15287114403752,1,1,1,loam,1
112.7192865636374,89.35525194728245,216.5467128991007,2.9273177816492706,0.6969361937461005,52.600906535764,3.646753108146034,326.97300675954983,0,0,1,sandy,1
47.34717679689627,41.16506600764911,183.53213959359772,2.9468246143995636,0.12150999328458567,217.02839640183356,2.124115814261719,93.96492183467863,0,1,1,loam,1
53.9555824976285,47.71043795073121,236.8630865161845,11.889775082097477,0.21929186183648852,256.668478956724,0.4563461733561782,159.47468838818384,0,0,0,loam,0
35.95376673121884,34.89179132299326,6.380168746537407,0.4672906686967343,0.5606250839087435,130.6044401007785,3.6768264577697702,47.17836202701885,1,0,0,sandy,0
7.811717438262312,71.25981799107998,213.0781265718239,5.944663559469761,0.6385187603630209,79.01595066978956,3.350641714902432,1744.198950734527,1,0,1,clay,0
42.99188926418872,61.11858718679876,130.33565364481274,0.41225786692472277,0.8059230884934796,356.88807874979597,2.9614644762858946,818.4053737469609,0,0,1,loam,1
40.14981796295791,52.39023125941458,242.45375053917863,11.769663128948793,0.8369261647023785,146.43571929693155,0.6398801933656295,119.47285009817378,1,0,1,loam,0
32.51125158379456,27.193581686216064,211.96461311552068,4.051018419316114,0.22577561895646792,238.70219554113822,2.3406103364169706,1671.9578552312444,0,1,1,loam,0
35.43518858982081,76.37421204011395,64.25411865911526,1.864956732070518,0.8382923869453661,96.33611433275271,3.6641873644070477,277.28306797960556,0,1,1,loam,0
57.23075537971601,117.12908936112598,183.50279049928469,1.811375364571081,0.2517641404152049,57.28040762940716,0.875820632583133,209.41134850379237,0,0,1,loam,0
54.044847868202154,117.22162757076126,173.1806856689167,8.116818931692812,0.6387341337934335,147.19592134840784,1.9961407886607119,153.68721603866103,1,1,0,peat,0
36.15139070383233,57.071959351095195,225.30596678344025,9.954903247540129,0.9758542313074783,101.69214023557247,1.379665746600831,1984.1913142280225,0,0,0,clay,0
103.68500670153117,145.64461623952934,110.69150530573928,7.3657277553104095,0.6525578969730654,60.637829499726934,2.047839807387574,765.0937347362801,0,0,0,loam,1
6.570562702714192,99.00929850030602,184.49837444613934,7.753079368962302,0.9078927766015583,316.37531792601726,0.5941026695264187,236.35998535654568,0,1,0,loam,0
24.90577144910091,24.201381245831364,128.4422111049258,7.659642015545382,0.15623648350596786,152.89246516101633,1.8767817358798147,34.252658683921155,0,1,1,sandy,0
73.83536420729783,74.2694885860609,91.75261661740647,8.925656623620032,0.019642811430800156,77.8633533533912,2.4463911003848646,986.9346724612933,0,1,0,peat,1
9.18598864684466,58.46088618352742,157.4034802571343,6.801606737045798,0.413156226191812,263.3538887413734,1.499310627599702,535.9910811273347,0,0,0,sandy,0
6.432941924275301,33.43748825922357,175.66225455458826,10.078340259581626,0.11646869703312601,99.88086653754173,0.928032566608378,668.0936310993216,0,0,0,peat,0
24.65339654475441,46.65692296643495,219.79307291739028,7.101783120139969,0.24508901650414538,176.94676141498445,2.456707853567986,3952.506156575735,0,1,1,loam,0
40.54628512893496,72.93209174202288,100.66469457514441,1.9184100075553177,0.6015584613061908,83.99510206952137,1.0691026364323846,37.95468337506447,0,1,1,sandy,0
29.457252721602583,22.864428699906238,77.09798243813066,10.637316893530167,0.652382347737828,72.02196806555143,0.0958185637319886,156.85235525705696,1,0,1,loam,0
48.62755103174731,49.16138762357117,117.92766255923604,1.4465490661569669,0.5467456656781109,114.04245996123339,1.840161956972862,689.753372271041,0,0,0,clay,0
7.064086268304481,73.57101789644521,164.9760280294334,11.32922150452877,0.9589189688179458,166.08427199242018,1.9628546774233424,181.52242768019744,1,0,1,loam,0
22.655945193878516,66.5309303734036,164.12442782875723,4.211082562258879,0.4010265940508235,194.1487513679478,3.3554345688101166,2283.7658744988694,0,1,1,clay,1
66.2122162380733,123.46688867787432,247.5187810815671,10.706491806644017,0.6264776629872756,138.4017215798667,3.8999298078860565,133.9053775918103,0,0,1,sandy,0
56.90813512540474,82.35341932241607,12.145205649672807,4.8135178827788785,0.29501756800084256,256.3740639635307,1.421930431038669,456.00806240977687,1,0,0,sandy,0
26.319569696158727,27.96746873231345,99.08244643013728,4.7961920321264175,0.815547480247072,8.186946593013687,3.47255581285168,958.4406565736733,0,0,1,loam,0
46.24076085068607,55.15386248677673,118.34934440400113,2.3879176616843454,0.5511541456018,80.8553314007156,2.816368946533199,81.49962143237205,0,1,1,clay,0
39.9259397058954,44.289899403952404,19.006738452918366,7.457753175158184,0.20077834536250705,126.68560257555696,1.9598965949035345,230.8296008800157,1,0,1,sandy,0
40.78606829762769,43.0545892027255,32.751409591503325,7.421638394102132,0.8989528323169008,118.15363217422927,2.3471001703391967,284.30434016810364,0,1,0,loam,0
51.410285889229094,53.44494261381553,186.67545511457996,1.0657261828880888,0.6712862590003772,19.330086294516057,3.3861622832619958,235.33833123768983,1,0,1,peat,0
117.10554613833956,112.60069966756905,29.335060570541387,7.018111065738527,0.5805883708118427,207.6722445850737,1.6600563492292886,839.1709705020986,0,1,1,peat,1
118.76973492977838,99.17813138980624,130.93569723869814,2.4668278915128896,0.09072513315003716,128.1126986353957,2.0490919328245516,291.7920465352764,1,1,1,sandy,1
9.389862384874059,24.105998529365014,226.2916386341904,9.120039261847122,0.9765875519547303,320.15419697365337,2.448371506464471,235.88192221010513,0,0,1,silt,0
34.65212715049009,91.4684718823024,207.90643897138023,10.058698305542231,0.022014823977208886,121.56059213536558,3.3645451975995444,125.2906735386492,1,0,1,peat,0
15.604153428191397,33.601167297952344,105.29831549740265,4.882120943868324,0.5124789080692882,211.67021883115603,1.9331484462889086,271.59884959510856,1,1,1,clay,0
54.489021664925275,106.94088226014843,248.2958020588307,10.46693433961006,0.31718850239136964,188.56065028187635,1.8668027420023519,430.2870007410704,0,0,1,clay,0
36.123630747387566,40.94356211687587,31.018412385272114,4.145298804654516,0.6072381350373643,68.64957308829739,1.3698157670253126,548.657781487056,0,0,1,peat,0
82.79058572728165,105.06307405943036,137.486528244698,4.883104902978434,0.3674008087117333,94.20425738820524,0.9842304361049927,69.87600547283563,1,0,1,loam,1
42.060690615842155,88.05290340704582,34.3495093657514,10.72066345873655,0.5192208574882466,5.408866031690173,1.3778122726451567,385.46519398841934,1,0,1,clay,0
106.61480118655899,94.28272451317598,65.85224184546662,11.00890861136455,0.8885222215926452,591.4085099293552,0.972450079348723,153.98592802132745,0,0,0,loam,1
121.82310075046527,111.08028694561818,94.59060491166177,5.9017711967947335,0.2838744898908391,34.54989106554757,2.3747417492927103,85.90142690621217,0,1,1,silt,1
104.07261813299047,122.86578018828844,209.22063365959949,10.842979664557513,0.3704772050702374,120.31440386656969,1.0027220910994434,225.33778311375056,1,0,0,sandy,1
4.673622964469278,41.13785360987128,158.04036030934748,1.2799771259036488,0.5011225837298504,269.20007483192944,0.3161553413064566,7.563098767030771,0,0,1,clay,0
50.998920863941464,112.08346793226298,91.55311660522474,7.534848416985064,0.7965471041515109,124.02614635869068,2.281159460607426,88.67781686456311,0,0,1,silt,0
32.30032505110041,51.31340475230848,64.11177216489206,0.538798768425688,0.3903526261027431,233.72209204752394,3.679350750225934,695.2623943298507,0,1,1,silt,0
36.16656733825507,29.551567431042855,230.90051863623182,0.1617235127208215,0.79233155496203,227.566263451557,0.09752256369748125,202.00080159863293,0,1,1,peat,0
73.85406289525119,74.93635694659068,197.412404765099,10.899795405028975,0.19094723076131503,92.7642911229263,2.254098511882537,4056.076840819616,0,1,1,sandy,0
34.027868290831876,58.04923315750534,102.58912389265323,1.8652641272553028,0.9986926712179811,39.19784781697724,3.011280534455942,981.2681893049865,1,1,1,silt,0
43.990325898295076,34.974934067091,33.532842378717845,1.5090854134635747,0.7721376552103515,301.69161340777856,3.349523812573566,418.6350283591234,0,1,0,sandy,1
